participant_id;stimuli;type;key;accuracy;rt;trial_id;age
24;arancionemento;0;2;2;573;182;31
24;verdenza;0;2;2;626;183;31
24;bluzione;0;2;2;501;184;31
24;stazione;1;1;1;580;185;31
24;potenza;1;1;1;701;186;31
24;nervoso;1;1;1;569;187;31
24;arancionenza;0;2;2;677;188;31
24;verdemento;0;2;2;586;189;31
25;verdetore;0;2;2;869;1;38
25;affidabile;1;1;1;634;2;38
25;bluoso;0;2;2;729;3;38
25;verdista;0;2;2;808;4;38
25;rosatore;0;1;2;563;5;38
25;rosabile;0;1;2;722;6;38
25;bluenza;0;2;2;705;7;38
25;gialloso;0;2;2;840;8;38
25;giallismo;0;1;2;1010;9;38
25;rososo;0;2;2;721;10;38
25;colazione;1;1;1;631;11;38
25;rosamento;0;2;2;653;12;38
25;arancionetore;0;2;2;706;13;38
25;cacciatore;1;1;1;685;14;38
25;bianchiere;0;1;2;921;15;38
25;riconoscimento;1;1;1;605;16;38
25;giallozione;0;2;2;582;17;38
25;movimento;1;1;1;638;18;38
25;blutore;0;2;2;666;19;38
25;lotteria;1;1;1;592;20;38
25;maniere;1;2;2;503;21;38
25;differenza;1;1;1;575;22;38
25;bellezza;1;1;1;629;23;38
25;arancionezione;0;2;2;636;24;38
25;rosiere;0;2;2;679;25;38
25;giornalista;1;1;1;588;26;38
25;giallotore;0;2;2;664;27;38
25;arancionista;0;2;2;681;28;38
25;mestiere;1;1;1;565;29;38
25;roseria;0;2;2;512;30;38
25;bluoso;0;2;2;640;31;38
25;verdismo;0;1;2;1010;32;38
25;togliere;1;1;1;766;33;38
25;giallomento;0;2;2;695;34;38
25;biancozione;0;2;2;673;35;38
25;cambiamento;1;1;1;610;36;38
25;segreteria;1;1;1;585;37;38
25;arancionoso;0;2;2;596;38;38
25;verderia;0;2;2;761;39;38
25;arancionabile;0;2;2;619;40;38
25;verdezione;0;2;2;501;41;38
25;verdezza;0;2;2;693;42;38
25;preoccupazione;1;1;1;598;43;38
25;arancionabile;0;2;2;629;44;38
25;blumento;0;2;2;550;45;38
25;roseria;0;1;2;779;46;38
25;bianchista;0;1;2;824;47;38
25;biancotore;0;2;2;534;48;38
25;attenzione;1;1;1;596;49;38
25;rosazione;0;2;2;649;50;38
25;operazione;1;1;1;634;51;38
25;verdiere;0;2;2;1114;52;38
25;biancoso;0;2;2;1261;53;38
25;elemento;1;1;1;795;54;38
25;dolcezza;1;1;1;557;55;38
25;responsabile;1;1;1;765;56;38
25;situazione;1;1;1;678;57;38
25;tradimento;1;1;1;553;58;38
25;intelligenza;1;1;1;604;59;38
25;arancionezza;0;1;2;517;60;38
25;biancotore;0;2;2;720;61;38
25;instabile;1;1;1;802;62;38
25;giallomento;0;2;2;730;63;38
25;gialloso;0;2;2;847;64;38
25;biancabile;0;2;2;1072;65;38
25;verdiere;0;2;2;689;66;38
25;rosenza;0;2;2;762;67;38
25;miseria;1;1;1;694;68;38
25;bluenza;0;2;2;598;69;38
25;bluista;0;2;2;655;70;38
25;direttore;1;1;1;662;71;38
25;rosenza;0;2;2;629;72;38
25;verdenza;0;2;2;629;73;38
25;rosismo;0;2;2;757;74;38
25;blueria;0;2;2;539;75;38
25;bluezza;0;2;2;585;76;38
25;verdabile;0;2;2;729;77;38
25;verdemento;0;2;2;511;78;38
25;arancionenza;0;2;2;596;79;38
25;rivista;1;1;1;769;80;38
25;probabile;1;1;1;656;81;38
25;verderia;0;2;2;600;82;38
25;rosismo;0;2;2;585;83;38
25;bluismo;0;2;2;524;84;38
25;blumento;0;2;2;578;85;38
25;arancioneria;0;2;2;615;86;38
25;improbabile;1;1;1;666;87;38
25;rososo;0;2;2;638;88;38
25;biancabile;0;2;2;1102;89;38
25;infermiere;1;1;1;624;90;38
25;giallotore;0;2;2;627;91;38
25;rosabile;0;2;2;1012;92;38
25;gialleria;0;2;2;682;93;38
25;dentista;1;1;1;780;94;38
25;arancionezione;0;2;2;611;95;38
25;adorabile;1;1;1;580;96;38
25;riposo;1;1;1;519;97;38
25;investigatore;1;1;1;539;98;38
25;bluezza;0;2;2;537;99;38
25;biancomento;0;2;2;560;100;38
25;bianchiere;0;1;2;583;101;38
25;musicista;1;1;1;577;102;38
25;giallabile;0;2;2;611;103;38
25;bluismo;0;2;2;579;104;38
25;verdoso;0;2;2;617;105;38
25;arancionemento;0;2;2;632;106;38
25;verdismo;0;2;2;687;107;38
25;verdenza;0;2;2;576;108;38
25;arancionetore;0;2;2;537;109;38
25;giallozione;0;2;2;595;110;38
25;arancioneria;0;2;2;550;111;38
25;bluabile;0;2;2;583;112;38
25;arancionismo;0;2;2;554;113;38
25;gialliere;0;2;2;710;114;38
25;batteria;1;1;1;975;115;38
25;arancionemento;0;2;2;618;116;38
25;biancozione;0;2;2;595;117;38
25;rosiere;0;1;2;731;118;38
25;materia;1;1;1;575;119;38
25;rosazione;0;2;2;650;120;38
25;stazione;1;1;1;716;121;38
25;verdoso;0;2;2;1080;122;38
25;imperatore;1;1;1;668;123;38
25;blueria;0;2;2;633;124;38
25;emergenza;1;1;1;610;125;38
25;giallabile;0;2;2;697;126;38
25;bluista;0;2;2;570;127;38
25;intervista;1;1;1;574;128;38
25;rosista;0;2;2;662;129;38
25;arancioniere;0;2;2;1104;130;38
25;prezioso;1;1;1;561;131;38
25;tempismo;1;1;1;647;132;38
25;verdemento;0;2;2;636;133;38
25;biancomento;0;2;2;573;134;38
25;arancionezza;0;2;2;670;135;38
25;schifoso;1;1;1;571;136;38
25;gialleria;0;2;2;822;137;38
25;dottore;1;1;1;577;138;38
25;rosista;0;2;2;630;139;38
25;verdista;0;2;2;591;140;38
25;bianchismo;0;2;2;675;141;38
25;rosamento;0;2;2;608;142;38
25;scegliere;1;1;1;595;143;38
25;biancoso;0;2;2;539;144;38
25;chiacchiere;1;1;1;705;145;38
25;arancionista;0;2;2;582;146;38
25;pazienza;1;1;1;522;147;38
25;eufemismo;1;1;1;719;148;38
25;altezza;1;1;1;512;149;38
25;giallenza;0;2;2;711;150;38
25;bluzione;0;2;2;661;151;38
25;bianchenza;0;1;2;756;152;38
25;famoso;1;1;1;808;153;38
25;giallista;0;1;2;830;154;38
25;giallismo;0;2;2;788;155;38
25;pericoloso;1;1;1;670;156;38
25;bluabile;0;2;2;580;157;38
25;gialliere;0;2;2;815;158;38
25;arancionoso;0;2;2;628;159;38
25;verdabile;0;2;2;624;160;38
25;blutore;0;2;2;547;161;38
25;esperimento;1;1;1;521;162;38
25;verdezza;0;2;2;749;163;38
25;artista;1;1;1;596;164;38
25;arancionenza;0;2;2;575;165;38
25;senatore;1;1;1;619;166;38
25;bianchismo;0;2;2;772;167;38
25;rosatore;0;2;2;816;168;38
25;rosezza;0;2;2;780;169;38
25;arancioniere;0;2;2;556;170;38
25;scienza;1;1;1;631;171;38
25;bianchenza;0;2;2;1206;172;38
25;bianchista;0;2;2;870;173;38
25;arancionismo;0;2;2;624;174;38
25;bluiere;0;2;2;580;175;38
25;organismo;1;1;1;706;176;38
25;nervoso;1;1;1;661;177;38
25;verdetore;0;2;2;663;178;38
25;terrorismo;1;1;1;694;179;38
25;bluiere;0;2;2;587;180;38
25;giallista;0;1;2;866;181;38
25;rosezza;0;2;2;853;182;38
25;umorismo;1;1;1;652;183;38
25;giallenza;0;2;2;608;184;38
25;romanticismo;1;1;1;706;185;38
25;potenza;1;1;1;588;186;38
25;colpevolezza;1;1;1;678;187;38
25;verdezione;0;2;2;545;188;38
25;bluzione;0;2;2;567;189;38
26;arancionoso;0;2;2;1011;1;49
26;giallozione;0;2;2;812;2;49
26;maniere;1;1;1;865;3;49
26;rosismo;0;2;2;701;4;49
26;gialleria;0;2;2;862;5;49
26;batteria;1;1;1;635;6;49
26;bluiere;0;2;2;671;7;49
26;preoccupazione;1;1;1;735;8;49
26;verdezione;0;2;2;801;9;49
26;altezza;1;1;1;671;10;49
26;rosezza;0;2;2;1027;11;49
26;biancotore;0;2;2;911;12;49
26;rosenza;0;2;2;680;13;49
26;bluiere;0;2;2;792;14;49
26;arancionismo;0;2;2;1175;15;49
26;famoso;1;1;1;606;16;49
26;arancioneria;0;2;2;756;17;49
26;bianchenza;0;2;2;864;18;49
26;arancionista;0;2;2;757;19;49
26;bluenza;0;2;2;645;20;49
26;arancioniere;0;2;2;760;21;49
26;esperimento;1;1;1;760;22;49
26;gialliere;0;2;2;663;23;49
26;bianchiere;0;1;2;943;24;49
26;rosiere;0;2;2;723;25;49
26;giallotore;0;2;2;980;26;49
26;rosista;0;2;2;706;27;49
26;imperatore;1;1;1;922;28;49
26;bluismo;0;2;2;723;29;49
26;bluenza;0;2;2;595;30;49
26;verdenza;0;2;2;697;31;49
26;rosamento;0;2;2;643;32;49
26;verderia;0;2;2;663;33;49
26;arancionemento;0;2;2;703;34;49
26;giallomento;0;2;2;650;35;49
26;gialleria;0;2;2;606;36;49
26;arancionabile;0;2;2;652;37;49
26;arancionezione;0;2;2;726;38;49
26;colpevolezza;1;1;1;1103;39;49
26;arancionista;0;2;2;640;40;49
26;bianchenza;0;2;2;806;41;49
26;rivista;1;1;1;786;42;49
26;bluismo;0;2;2;672;43;49
26;dentista;1;1;1;731;44;49
26;giallista;0;2;2;644;45;49
26;rosamento;0;2;2;744;46;49
26;infermiere;1;1;1;790;47;49
26;gialloso;0;2;2;950;48;49
26;bluzione;0;2;2;654;49;49
26;giallomento;0;2;2;858;50;49
26;terrorismo;1;1;1;797;51;49
26;bluabile;0;2;2;609;52;49
26;operazione;1;1;1;744;53;49
26;responsabile;1;1;1;847;54;49
26;biancomento;0;2;2;724;55;49
26;direttore;1;1;1;644;56;49
26;rosista;0;2;2;614;57;49
26;verdismo;0;2;2;678;58;49
26;giornalista;1;1;1;1063;59;49
26;verdoso;0;2;2;682;60;49
26;stazione;1;1;1;678;61;49
26;pericoloso;1;1;1;640;62;49
26;rosabile;0;2;2;619;63;49
26;nervoso;1;1;1;641;64;49
26;arancionenza;0;2;2;645;65;49
26;giallista;0;2;2;808;66;49
26;arancionabile;0;2;2;708;67;49
26;verdemento;0;2;2;648;68;49
26;biancotore;0;2;2;667;69;49
26;verdemento;0;2;2;662;70;49
26;schifoso;1;1;1;721;71;49
26;rososo;0;2;2;601;72;49
26;verdetore;0;2;2;631;73;49
26;investigatore;1;1;1;795;74;49
26;bluista;0;2;2;584;75;49
26;emergenza;1;1;1;728;76;49
26;biancabile;0;2;2;639;77;49
26;elemento;1;1;1;677;78;49
26;cambiamento;1;1;1;758;79;49
26;giallenza;0;2;2;654;80;49
26;rosazione;0;2;2;746;81;49
26;intervista;1;1;1;650;82;49
26;bluista;0;2;2;648;83;49
26;arancionenza;0;2;2;666;84;49
26;potenza;1;1;1;645;85;49
26;bluoso;0;2;2;617;86;49
26;verdetore;0;2;2;718;87;49
26;arancioneria;0;2;2;694;88;49
26;chiacchiere;1;1;1;888;89;49
26;blumento;0;2;2;650;90;49
26;biancabile;0;2;2;1092;91;49
26;rosismo;0;2;2;743;92;49
26;arancioniere;0;2;2;606;93;49
26;bluezza;0;2;2;654;94;49
26;dolcezza;1;1;1;658;95;49
26;bianchismo;0;2;2;607;96;49
26;biancomento;0;2;2;701;97;49
26;giallenza;0;2;2;622;98;49
26;arancionezione;0;2;2;642;99;49
26;giallismo;0;2;2;558;100;49
26;bianchiere;0;2;2;1836;101;49
26;bellezza;1;1;1;628;102;49
26;miseria;1;1;1;886;103;49
26;verdabile;0;2;2;680;104;49
26;arancionismo;0;2;2;618;105;49
26;verderia;0;2;2;599;106;49
26;verdiere;0;2;2;549;107;49
26;arancionetore;0;2;2;563;108;49
26;movimento;1;1;1;637;109;49
26;eufemismo;1;2;2;584;110;49
26;rosabile;0;2;2;17;111;49
26;blueria;0;2;2;723;112;49
26;verdista;0;2;2;572;113;49
26;differenza;1;1;1;692;114;49
26;blutore;0;2;2;613;115;49
26;biancoso;0;2;2;697;116;49
26;gialliere;0;2;2;627;117;49
26;arancionetore;0;2;2;856;118;49
26;giallozione;0;2;2;643;119;49
26;arancionoso;0;2;2;599;120;49
26;senatore;1;1;1;637;121;49
26;blumento;0;2;2;577;122;49
26;improbabile;1;1;1;857;123;49
26;dottore;1;1;1;596;124;49
26;segreteria;1;1;1;1362;125;49
26;organismo;1;1;1;744;126;49
26;verdezza;0;2;2;687;127;49
26;giallotore;0;2;2;809;128;49
26;intelligenza;1;1;1;813;129;49
26;arancionezza;0;2;2;821;130;49
26;attenzione;1;1;1;698;131;49
26;scegliere;1;1;1;754;132;49
26;musicista;1;1;1;704;133;49
26;bianchista;0;2;2;659;134;49
26;biancozione;0;2;2;661;135;49
26;rosatore;0;2;2;624;136;49
26;blutore;0;2;2;597;137;49
26;verdismo;0;2;2;611;138;49
26;verdezione;0;2;2;689;139;49
26;rososo;0;2;2;554;140;49
26;giallismo;0;2;2;568;141;49
26;bianchista;0;2;2;551;142;49
26;verdoso;0;2;2;583;143;49
26;instabile;1;1;1;759;144;49
26;verdenza;0;2;2;758;145;49
26;bluoso;0;2;2;564;146;49
26;tradimento;1;1;1;669;147;49
26;rosatore;0;2;2;593;148;49
26;rosiere;0;2;2;535;149;49
26;situazione;1;1;1;991;150;49
26;roseria;0;2;2;1164;151;49
26;mestiere;1;1;1;708;152;49
26;biancozione;0;2;2;660;153;49
26;arancionemento;0;2;2;602;154;49
26;arancionezza;0;2;2;557;155;49
26;bluezza;0;2;2;571;156;49
26;artista;1;1;1;622;157;49
26;bluabile;0;2;2;554;158;49
26;verdabile;0;2;2;784;159;49
26;biancoso;0;2;2;663;160;49
26;prezioso;1;1;1;563;161;49
26;scienza;1;1;1;672;162;49
26;roseria;0;2;2;940;163;49
26;probabile;1;1;1;684;164;49
26;riposo;1;1;1;566;165;49
26;pazienza;1;1;1;565;166;49
26;bluzione;0;2;2;590;167;49
26;adorabile;1;1;1;643;168;49
26;verdiere;0;2;2;591;169;49
26;umorismo;1;1;1;629;170;49
26;rosazione;0;2;2;674;171;49
26;giallabile;0;2;2;684;172;49
26;materia;1;1;1;686;173;49
26;riconoscimento;1;1;1;799;174;49
26;blueria;0;2;2;739;175;49
26;gialloso;0;2;2;829;176;49
26;affidabile;1;1;1;642;177;49
26;lotteria;1;1;1;887;178;49
26;rosenza;0;2;2;681;179;49
26;colazione;1;1;1;747;180;49
26;bianchismo;0;2;2;656;181;49
26;tempismo;1;1;1;678;182;49
26;togliere;1;1;1;721;183;49
26;romanticismo;1;1;1;825;184;49
26;giallabile;0;2;2;720;185;49
26;verdista;0;2;2;904;186;49
26;rosezza;0;2;2;803;187;49
26;verdezza;0;2;2;630;188;49
26;cacciatore;1;1;1;1066;189;49
27;gialloso;0;2;2;637;1;31
27;umorismo;1;1;1;657;2;31
27;tempismo;1;1;1;569;3;31
27;giallismo;0;2;2;615;4;31
27;verdemento;0;2;2;750;5;31
27;giallomento;0;2;2;548;6;31
27;instabile;1;1;1;542;7;31
27;altezza;1;1;1;565;8;31
27;responsabile;1;1;1;516;9;31
27;adorabile;1;1;1;373;10;31
27;rosezza;0;2;2;596;11;31
27;arancionoso;0;2;2;530;12;31
27;movimento;1;1;1;641;13;31
27;verdezione;0;2;2;674;14;31
27;blumento;0;2;2;608;15;31
27;giallenza;0;2;2;629;16;31
27;giallista;0;2;2;605;17;31
27;potenza;1;1;1;447;18;31
27;mestiere;1;1;1;553;19;31
27;bluenza;0;2;2;555;20;31
27;maniere;1;1;1;624;21;31
27;biancozione;0;2;2;709;22;31
27;arancionabile;0;2;2;538;23;31
27;infermiere;1;1;1;606;24;31
27;organismo;1;1;1;606;25;31
27;gialleria;0;2;2;583;26;31
27;rosiere;0;2;2;1093;27;31
27;togliere;1;1;1;1122;28;31
27;verdemento;0;2;2;673;29;31
27;rosazione;0;2;2;789;30;31
27;verdetore;0;2;2;607;31;31
27;improbabile;1;1;1;547;32;31
27;biancoso;0;2;2;577;33;31
27;biancomento;0;2;2;529;34;31
27;cacciatore;1;1;1;521;35;31
27;bluenza;0;2;2;574;36;31
27;bluabile;0;2;2;603;37;31
27;riconoscimento;1;1;1;549;38;31
27;verdoso;0;2;2;591;39;31
27;arancioniere;0;2;2;571;40;31
27;giallotore;0;2;2;557;41;31
27;rosiere;0;2;2;598;42;31
27;verdista;0;2;2;607;43;31
27;arancionetore;0;2;2;551;44;31
27;rivista;1;1;1;483;45;31
27;arancionemento;0;2;2;551;46;31
27;bluzione;0;2;2;591;47;31
27;bluezza;0;2;2;583;48;31
27;rosista;0;2;2;686;49;31
27;verdezza;0;2;2;579;50;31
27;giornalista;1;1;1;501;51;31
27;verdabile;0;2;2;539;52;31
27;blueria;0;2;2;534;53;31
27;arancionabile;0;2;2;537;54;31
27;bluezza;0;2;2;502;55;31
27;bluabile;0;2;2;455;56;31
27;arancionemento;0;2;2;540;57;31
27;giallomento;0;2;2;482;58;31
27;rosenza;0;2;2;429;59;31
27;arancionista;0;2;2;427;60;31
27;rosismo;0;2;2;425;61;31
27;batteria;1;2;2;419;62;31
27;bianchismo;0;2;2;633;63;31
27;arancioneria;0;2;2;575;64;31
27;giallozione;0;2;2;534;65;31
27;artista;1;1;1;486;66;31
27;lotteria;1;1;1;490;67;31
27;segreteria;1;1;1;531;68;31
27;giallenza;0;2;2;605;69;31
27;gialliere;0;2;2;705;70;31
27;arancionezza;0;2;2;554;71;31
27;dolcezza;1;1;1;534;72;31
27;arancionismo;0;2;2;539;73;31
27;verdenza;0;2;2;503;74;31
27;gialloso;0;2;2;524;75;31
27;romanticismo;1;1;1;547;76;31
27;rosabile;0;2;2;579;77;31
27;verdismo;0;2;2;570;78;31
27;arancioniere;0;2;2;581;79;31
27;direttore;1;1;1;617;80;31
27;affidabile;1;1;1;639;81;31
27;biancabile;0;2;2;596;82;31
27;elemento;1;1;1;522;83;31
27;famoso;1;1;1;606;84;31
27;blutore;0;2;2;530;85;31
27;nervoso;1;1;1;515;86;31
27;scienza;1;1;1;499;87;31
27;rosamento;0;2;2;554;88;31
27;colazione;1;1;1;652;89;31
27;esperimento;1;1;1;1084;90;31
27;blutore;0;2;2;619;91;31
27;arancionenza;0;2;2;659;92;31
27;rosenza;0;2;2;631;93;31
27;verdiere;0;2;2;582;94;31
27;intelligenza;1;1;1;581;95;31
27;bluoso;0;2;2;559;96;31
27;giallotore;0;2;2;521;97;31
27;pericoloso;1;1;1;493;98;31
27;arancionezza;0;2;2;505;99;31
27;bellezza;1;1;1;546;100;31
27;verdetore;0;2;2;548;101;31
27;arancioneria;0;2;2;524;102;31
27;giallozione;0;2;2;532;103;31
27;gialleria;0;2;2;733;104;31
27;materia;1;1;1;529;105;31
27;verderia;0;2;2;520;106;31
27;bianchismo;0;2;2;665;107;31
27;rosazione;0;2;2;487;108;31
27;terrorismo;1;1;1;627;109;31
27;verdiere;0;2;2;521;110;31
27;chiacchiere;1;1;1;506;111;31
27;bluismo;0;2;2;539;112;31
27;arancionezione;0;2;2;526;113;31
27;probabile;1;1;1;511;114;31
27;rosista;0;2;2;521;115;31
27;verderia;0;2;2;560;116;31
27;bluiere;0;2;2;514;117;31
27;bianchenza;0;1;2;494;118;31
27;bluiere;0;2;2;578;119;31
27;eufemismo;1;1;1;722;120;31
27;preoccupazione;1;1;1;686;121;31
27;investigatore;1;1;1;564;122;31
27;arancionoso;0;2;2;582;123;31
27;differenza;1;1;1;583;124;31
27;verdista;0;2;2;568;125;31
27;imperatore;1;1;1;608;126;31
27;arancionenza;0;2;2;571;127;31
27;tradimento;1;1;1;554;128;31
27;roseria;0;2;2;576;129;31
27;verdabile;0;2;2;559;130;31
27;rosezza;0;2;2;587;131;31
27;stazione;1;1;1;493;132;31
27;biancotore;0;2;2;556;133;31
27;giallabile;0;2;2;594;134;31
27;musicista;1;1;1;535;135;31
27;attenzione;1;1;1;600;136;31
27;operazione;1;1;1;560;137;31
27;bianchenza;0;2;2;561;138;31
27;verdenza;0;2;2;588;139;31
27;bluzione;0;2;2;497;140;31
27;emergenza;1;1;1;513;141;31
27;riposo;1;1;1;517;142;31
27;rosamento;0;2;2;484;143;31
27;giallabile;0;2;2;558;144;31
27;biancozione;0;2;2;534;145;31
27;bianchiere;0;2;2;1504;146;31
27;rososo;0;2;2;582;147;31
27;schifoso;1;1;1;476;148;31
27;bluista;0;2;2;644;149;31
27;rosatore;0;2;2;573;150;31
27;bluista;0;2;2;580;151;31
27;dottore;1;1;1;476;152;31
27;biancotore;0;2;2;569;153;31
27;scegliere;1;1;1;492;154;31
27;colpevolezza;1;1;1;650;155;31
27;cambiamento;1;1;1;593;156;31
27;biancoso;0;2;2;577;157;31
27;situazione;1;1;1;553;158;31
27;verdezione;0;2;2;563;159;31
27;dentista;1;1;1;563;160;31
27;arancionista;0;2;2;560;161;31
27;giallista;0;2;2;611;162;31
27;rosismo;0;2;2;664;163;31
27;verdoso;0;2;2;537;164;31
27;arancionismo;0;2;2;532;165;31
27;miseria;1;1;1;589;166;31
27;roseria;0;2;2;627;167;31
27;rosatore;0;2;2;615;168;31
27;bianchiere;0;2;2;546;169;31
27;verdezza;0;2;2;406;170;31
27;arancionetore;0;2;2;479;171;31
27;bluoso;0;2;2;585;172;31
27;verdismo;0;2;2;496;173;31
27;rosabile;0;2;2;474;174;31
27;bluismo;0;2;2;444;175;31
27;giallismo;0;2;2;464;176;31
27;senatore;1;1;1;541;177;31
27;biancabile;0;2;2;521;178;31
27;blueria;0;2;2;502;179;31
27;bianchista;0;2;2;596;180;31
27;biancomento;0;2;2;484;181;31
27;arancionezione;0;2;2;507;182;31
27;gialliere;0;2;2;470;183;31
27;bianchista;0;2;2;415;184;31
27;pazienza;1;1;1;511;185;31
27;blumento;0;2;2;538;186;31
27;rososo;0;2;2;527;187;31
27;prezioso;1;1;1;574;188;31
27;intervista;1;1;1;624;189;31
28;bianchista;0;1;2;954;1;47
28;artista;1;1;1;542;2;47
28;rosezza;0;2;2;670;3;47
28;gialleria;0;2;2;787;4;47
28;operazione;1;1;1;576;5;47
28;biancomento;0;2;2;752;6;47
28;rosista;0;2;2;688;7;47
28;probabile;1;1;1;600;8;47
28;gialliere;0;2;2;710;9;47
28;arancionezza;0;2;2;983;10;47
28;verdezione;0;2;2;696;11;47
28;miseria;1;1;1;756;12;47
28;eufemismo;1;1;1;837;13;47
28;chiacchiere;1;1;1;612;14;47
28;bluismo;0;2;2;669;15;47
28;rosazione;0;2;2;677;16;47
28;blumento;0;2;2;543;17;47
28;giallomento;0;2;2;530;18;47
28;arancionabile;0;2;2;683;19;47
28;imperatore;1;1;1;638;20;47
28;giallenza;0;2;2;641;21;47
28;verdezione;0;2;2;555;22;47
28;materia;1;1;1;749;23;47
28;terrorismo;1;1;1;595;24;47
28;rosezza;0;2;2;591;25;47
28;bluista;0;2;2;804;26;47
28;arancionetore;0;2;2;689;27;47
28;arancioneria;0;2;2;816;28;47
28;bluabile;0;2;2;658;29;47
28;giallotore;0;2;2;776;30;47
28;rosamento;0;2;2;500;31;47
28;instabile;1;1;1;562;32;47
28;bianchista;0;2;2;621;33;47
28;senatore;1;1;1;624;34;47
28;gialleria;0;2;2;560;35;47
28;biancomento;0;2;2;578;36;47
28;rosabile;0;2;2;506;37;47
28;intervista;1;1;1;660;38;47
28;rivista;1;1;1;642;39;47
28;arancionetore;0;2;2;647;40;47
28;bianchenza;0;2;2;511;41;47
28;rosamento;0;2;2;592;42;47
28;bianchenza;0;2;2;543;43;47
28;rososo;0;2;2;595;44;47
28;blueria;0;2;2;579;45;47
28;arancionabile;0;2;2;704;46;47
28;romanticismo;1;2;2;601;47;47
28;giallista;0;2;2;678;48;47
28;bluismo;0;2;2;595;49;47
28;rosismo;0;2;2;595;50;47
28;biancabile;0;2;2;715;51;47
28;togliere;1;1;1;582;52;47
28;giallabile;0;2;2;592;53;47
28;verdetore;0;2;2;603;54;47
28;verdoso;0;2;2;610;55;47
28;biancozione;0;2;2;665;56;47
28;tempismo;1;1;1;514;57;47
28;bluiere;0;2;2;953;58;47
28;rosatore;0;2;2;537;59;47
28;verdoso;0;2;2;807;60;47
28;improbabile;1;1;1;686;61;47
28;arancioniere;0;2;2;669;62;47
28;verdemento;0;2;2;570;63;47
28;scegliere;1;1;1;972;64;47
28;schifoso;1;2;2;614;65;47
28;bluabile;0;2;2;495;66;47
28;blumento;0;2;2;559;67;47
28;bluzione;0;2;2;522;68;47
28;verdiere;0;2;2;627;69;47
28;verdismo;0;2;2;727;70;47
28;giallozione;0;2;2;620;71;47
28;giornalista;1;1;1;546;72;47
28;bluenza;0;2;2;529;73;47
28;musicista;1;1;1;560;74;47
28;cacciatore;1;1;1;866;75;47
28;verdenza;0;2;2;528;76;47
28;bianchismo;0;2;2;575;77;47
28;differenza;1;1;1;612;78;47
28;arancionista;0;2;2;638;79;47
28;blueria;0;2;2;526;80;47
28;rosabile;0;2;2;809;81;47
28;bluoso;0;2;2;557;82;47
28;potenza;1;1;1;1001;83;47
28;giallozione;0;2;2;556;84;47
28;verdetore;0;2;2;624;85;47
28;biancoso;0;2;2;522;86;47
28;nervoso;1;1;1;509;87;47
28;verdenza;0;2;2;743;88;47
28;verdabile;0;2;2;542;89;47
28;verdabile;0;2;2;591;90;47
28;verdista;0;2;2;479;91;47
28;scienza;1;1;1;734;92;47
28;bellezza;1;1;1;590;93;47
28;verderia;0;2;2;926;94;47
28;rosatore;0;2;2;586;95;47
28;verderia;0;2;2;512;96;47
28;pazienza;1;1;1;555;97;47
28;esperimento;1;1;1;571;98;47
28;arancionemento;0;2;2;582;99;47
28;bluezza;0;2;2;494;100;47
28;biancabile;0;2;2;692;101;47
28;gialloso;0;2;2;514;102;47
28;rosenza;0;2;2;587;103;47
28;arancionemento;0;2;2;537;104;47
28;colazione;1;1;1;542;105;47
28;biancozione;0;2;2;659;106;47
28;altezza;1;1;1;649;107;47
28;cambiamento;1;1;1;561;108;47
28;arancionezione;0;2;2;630;109;47
28;maniere;1;2;2;497;110;47
28;verdista;0;2;2;547;111;47
28;biancotore;0;2;2;594;112;47
28;umorismo;1;1;1;717;113;47
28;stazione;1;1;1;501;114;47
28;direttore;1;1;1;753;115;47
28;verdezza;0;2;2;677;116;47
28;arancionoso;0;2;2;547;117;47
28;blutore;0;2;2;800;118;47
28;giallista;0;1;2;648;119;47
28;emergenza;1;1;1;491;120;47
28;bluzione;0;2;2;603;121;47
28;investigatore;1;1;1;713;122;47
28;elemento;1;1;1;814;123;47
28;roseria;0;2;2;554;124;47
28;prezioso;1;1;1;556;125;47
28;verdemento;0;2;2;787;126;47
28;segreteria;1;1;1;511;127;47
28;giallismo;0;1;2;610;128;47
28;bianchismo;0;2;2;766;129;47
28;rosazione;0;2;2;501;130;47
28;pericoloso;1;1;1;598;131;47
28;preoccupazione;1;1;1;470;132;47
28;giallomento;0;2;2;668;133;47
28;bluista;0;2;2;591;134;47
28;rosenza;0;2;2;442;135;47
28;organismo;1;1;1;674;136;47
28;intelligenza;1;1;1;542;137;47
28;rosista;0;2;2;609;138;47
28;movimento;1;1;1;601;139;47
28;verdismo;0;2;2;510;140;47
28;riconoscimento;1;1;1;557;141;47
28;rosismo;0;2;2;548;142;47
28;famoso;1;1;1;751;143;47
28;arancionezza;0;2;2;591;144;47
28;arancionenza;0;2;2;991;145;47
28;bianchiere;0;1;2;740;146;47
28;batteria;1;2;2;854;147;47
28;bluoso;0;2;2;553;148;47
28;mestiere;1;1;1;649;149;47
28;arancionenza;0;2;2;686;150;47
28;responsabile;1;1;1;631;151;47
28;rosiere;0;2;2;729;152;47
28;biancotore;0;1;2;662;153;47
28;colpevolezza;1;1;1;616;154;47
28;situazione;1;1;1;637;155;47
28;dentista;1;1;1;536;156;47
28;bluezza;0;2;2;431;157;47
28;attenzione;1;1;1;718;158;47
28;arancionismo;0;2;2;547;159;47
28;giallabile;0;2;2;749;160;47
